"BN10 8NJ",,None,,,,541523,100742,50.788975,0.006461
"BN10 8NL",,None,,,,541589,100835,50.789800,0.007405
"BN10 8NN",,None,,,,541534,100860,50.790038,0.006635
"BN10 8NP",,None,,,,541451,100886,50.790287,0.005496
"BN10 8NR",,None,,,,541342,100916,50.790583,0.003962
"BN10 8NS",,None,,,,541241,100928,50.790721,0.002507
"BN10 8NX",,None,,,,541635,102677,50.806343,0.008767
"BN10 8PA",,None,,,,541623,100832,50.789765,0.007886
"BN10 8PB",,None,,,,541635,100723,50.788783,0.008014
"BN10 8PD",,None,,,,541566,100622,50.787886,0.007025
"BN10 8PE",,None,,,,541667,100611,50.787768,0.008425
"BN10 8PF",,None,,,,541674,100724,50.788782,0.008567
"BN10 8PG",,None,,,,541768,100679,50.788355,0.009883
"BN10 8PH",,None,,,,541767,100615,50.787780,0.009844
"BN10 8PJ",,None,,,,541845,100663,50.788187,0.010996
"BN10 8PL",,None,,,,541905,100624,50.787827,0.011804
"BN10 8PN",,None,,,,541978,100603,50.787620,0.012831
"BN10 8PP",,None,,,,542044,100571,50.787317,0.013754
"BN10 8PQ",,None,,,,541525,101950,50.799837,0.006927
"BN10 8PR",,None,,,,542034,100478,50.786483,0.013576
"BN10 8PS",,None,,,,542121,100570,50.787289,0.014845
"BN10 8PT",,None,,,,542188,100541,50.787006,0.015812
"BN10 8PU",,None,,,,542151,100433,50.786050,0.015218
"BN10 8PX",,None,,,,542236,100500,50.786626,0.016477
"BN10 8PY",,None,,,,542308,100582,50.787351,0.017501
"BN10 8QA",,None,,,,542248,100645,50.787926,0.016703
"BN10 8QB",,None,,,,542325,100533,50.786906,0.017723
